Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF
426,60,4,60.0,3378,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,0,6,6,3,0.0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,2,5,1947.0,2,1,240,4,4,1,0,0,126,0,0,0,3,4,4,0,9,2009,8,4,135000,2,2040,63,17,66.17647058823529
427,80,3,69.0,12800,1,2,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,0,13,14,1,145.0,2,4,2,2,3,1,2,1518,5,0,0,1518,1,2,1,4,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,4,1,1989.0,0,2,569,4,4,2,80,0,0,0,396,0,3,4,4,0,8,2009,8,4,275000,4,3162,20,20,86.97027197975964
428,20,3,77.0,8593,1,2,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,0,8,8,3,0.0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,5,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,109008,1,1814,51,51,60.09261300992282
429,20,3,64.0,6762,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,1,108.0,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,5,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,3,4,4,0,9,2007,6,5,195400,3,2416,0,0,80.87748344370861
430,20,3,130.0,11457,1,2,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,0,6,6,3,0.0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,4,1,1988.0,2,2,576,4,4,2,0,0,169,0,0,0,3,4,4,0,3,2009,8,4,175000,3,2804,21,21,62.410841654778885
431,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,6,6,1,232.0,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,5,5,1971.0,2,1,264,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2008,0,0,85400,2,1470,37,37,58.095238095238095
432,50,4,60.0,5586,1,2,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,0,8,8,3,0.0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,5,1,1980.0,2,0,0,4,4,0,0,98,0,0,0,0,3,2,4,0,9,2008,3,0,79900,1,2099,88,10,38.06574559313959
433,160,4,24.0,1920,1,2,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,0,6,6,1,376.0,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,5,5,1971.0,2,2,440,4,4,2,240,36,0,0,0,0,3,4,4,0,8,2007,8,4,122500,3,2130,36,36,57.51173708920188
434,60,3,100.0,10839,1,2,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,4,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,3,4,4,0,7,2008,8,4,181000,3,2530,11,10,71.54150197628458
435,180,4,21.0,1890,1,2,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,0,5,5,3,0.0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,5,1,1980.0,2,0,0,4,4,2,88,0,0,0,0,0,3,4,4,0,6,2008,8,4,81000,2,1260,36,36,64.28571428571429
436,60,3,43.0,10667,1,2,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,0,12,13,3,0.0,2,4,2,2,3,0,2,385,0,344,70,799,1,0,1,4,827,834,0,1661,1,0,2,1,3,1,2,6,6,1,4,1,1996.0,1,2,550,4,4,2,158,61,0,0,0,0,3,4,4,0,4,2009,5,4,212000,4,2460,13,13,86.17886178861788
437,50,4,40.0,4400,1,2,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,0,11,12,3,0.0,3,4,0,1,3,3,5,0,5,0,648,648,1,4,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,5,5,1990.0,2,2,440,4,4,2,0,0,0,0,0,0,3,4,4,0,10,2006,8,4,116000,1,1766,86,56,65.68516421291054
438,45,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,0,13,14,3,0.0,2,4,2,3,3,3,5,0,5,0,884,884,1,2,1,4,904,0,0,904,0,0,1,0,2,1,3,4,6,0,5,5,1926.0,2,1,180,4,4,2,0,0,105,0,0,0,3,4,4,0,1,2009,8,4,119000,1,1788,83,5,66.55480984340045
439,30,3,40.0,4280,1,2,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,0,14,12,3,0.0,3,4,2,3,3,3,3,365,5,0,75,440,1,4,0,4,694,0,0,694,0,0,1,0,2,1,2,4,6,1,2,5,1990.0,2,1,352,2,4,1,0,0,34,0,0,0,3,2,4,0,3,2007,8,4,90350,1,1134,94,5,79.67372134038801
440,50,3,67.0,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,0,13,14,3,0.0,3,4,0,3,0,2,5,0,5,0,684,684,1,2,1,4,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,5,5,2005.0,2,2,528,4,4,2,0,46,0,0,0,0,3,0,2,800,8,2009,4,4,110000,1,1880,89,9,58.51063829787234
441,20,3,105.0,15431,1,2,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,0,12,13,2,200.0,0,4,2,0,3,1,2,1767,0,539,788,3094,1,0,1,4,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,2,1,2008.0,0,3,672,4,4,2,0,72,0,0,170,0,3,4,4,0,4,2009,8,4,555000,3,5496,1,1,100.9825327510917
442,90,3,92.0,12108,1,2,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,0,12,13,1,270.0,3,4,1,3,3,3,0,133,5,0,1307,1440,1,4,0,1,1440,0,0,1440,0,0,2,0,4,2,1,8,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,3,4,4,0,9,2008,8,4,118000,2,2880,53,53,40.97222222222222
443,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,0,8,8,3,0.0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,2,5,1930.0,2,2,360,4,4,1,0,0,0,0,0,0,3,4,4,0,6,2008,8,4,162900,2,2651,78,16,61.44850999622784
444,120,3,53.0,3922,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,0,14,15,1,72.0,2,4,2,0,3,0,5,0,5,0,1258,1258,1,0,1,4,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,2,1,2007.0,0,3,648,4,4,2,144,16,0,0,0,0,3,4,4,0,6,2007,6,5,172500,2,2516,1,0,68.56120826709062
445,60,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,0,12,13,3,0.0,2,2,2,2,3,3,2,642,5,0,273,915,1,0,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,4,1,1994.0,2,2,493,4,4,2,144,133,0,0,0,0,3,4,4,0,7,2008,8,4,210000,4,2823,14,13,74.38894792773645
446,20,3,73.0,9855,1,2,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,0,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,1436,1436,1,1,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,2,1,1956.0,2,2,480,4,4,2,0,0,0,0,0,0,3,2,4,0,11,2009,0,4,127500,1,3125,53,53,40.8
447,20,3,137.0,16492,1,2,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,0,3,10,3,0.0,2,4,1,3,3,3,0,247,4,713,557,1517,1,0,1,4,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,2,1,1966.0,0,2,578,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2010,8,4,190000,3,3405,44,8,55.80029368575624
448,60,3,69.0,11214,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,930,930,1,2,1,4,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,4,1,1998.0,0,2,431,4,4,2,89,0,0,0,0,0,3,4,4,0,7,2006,8,4,199900,3,2816,8,7,70.9872159090909
449,50,4,50.0,8600,1,2,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,0,8,8,3,0.0,3,4,0,3,3,3,5,0,5,0,780,780,1,4,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,2,5,1937.0,2,1,198,4,4,0,0,0,0,0,0,0,3,4,4,0,6,2006,8,4,119500,2,2156,69,56,55.426716141001855
450,50,4,50.0,6000,1,2,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,0,8,8,3,0.0,3,2,1,3,3,3,0,331,5,0,318,649,1,0,1,4,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,5,5,1981.0,2,1,308,4,4,2,0,176,0,0,0,0,3,4,4,0,6,2007,8,4,120000,2,1832,59,5,65.50218340611353
451,30,4,70.0,5684,1,2,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,813,813,1,0,1,0,813,0,0,813,0,0,1,0,2,1,2,5,6,0,5,5,1932.0,2,1,270,1,1,0,0,113,0,0,0,0,3,4,4,0,6,2006,8,4,110000,1,1626,76,1,67.65067650676507
452,20,3,62.0,70761,1,2,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,6,9,10,3,0.0,3,4,1,2,3,1,0,655,5,0,878,1533,1,4,1,4,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,4,1,1975.0,2,2,576,4,4,2,200,54,0,0,0,0,3,4,4,0,12,2006,8,4,280000,3,3066,31,31,91.32420091324201
453,60,3,69.0,9303,1,2,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,0,12,13,1,42.0,2,4,2,0,3,3,0,742,5,0,130,872,1,0,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,5,1,1996.0,0,2,422,4,4,2,144,122,0,0,0,0,3,4,4,0,7,2007,8,4,204000,4,2628,11,10,77.62557077625571
454,60,1,75.0,9000,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,768,768,1,0,1,4,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,5,1,2008.0,1,2,676,4,4,2,0,30,0,0,0,0,3,4,4,0,6,2009,8,4,210000,3,2358,1,1,89.05852417302799
455,90,3,63.0,9297,1,2,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,0,9,10,3,0.0,3,4,1,3,3,3,0,1606,5,0,122,1728,1,4,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,5,5,1976.0,2,2,560,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2006,8,3,188000,4,3456,30,30,54.398148148148145
456,20,3,80.0,9600,1,2,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,0,6,6,1,320.0,3,4,1,3,3,3,0,916,5,0,326,1242,1,1,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,4,1,1973.0,2,2,528,4,4,2,0,0,0,0,0,0,3,4,4,0,9,2007,8,4,175500,2,2484,34,34,70.65217391304348
457,70,4,34.0,4571,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,0,0,0,3,0.0,3,4,0,3,3,3,5,0,5,0,624,624,1,1,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,5,5,1916.0,2,3,513,1,1,2,0,0,96,0,0,0,3,4,4,0,5,2008,0,0,98000,1,1968,92,58,49.796747967479675
458,20,3,69.0,53227,1,2,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,4,9,10,3,0.0,3,4,1,2,3,1,1,1116,5,0,248,1364,1,0,1,4,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,1,1954.0,0,2,529,4,4,2,224,137,0,0,0,0,3,4,4,0,3,2008,8,4,256000,2,3027,54,14,84.57218368021142
459,70,4,69.0,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,0,11,15,3,0.0,3,2,2,3,3,3,5,0,5,0,588,588,1,1,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,2,5,1925.0,2,1,228,4,4,2,192,63,0,0,0,0,3,2,4,0,6,2008,8,4,161000,1,2254,83,12,71.42857142857143
460,50,3,69.0,7015,1,2,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,0,8,8,0,161.0,3,4,1,3,3,3,3,185,5,0,524,709,1,4,1,4,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,4,5,1950.0,2,1,352,4,4,2,0,0,248,0,0,0,3,4,4,0,7,2009,8,4,110000,2,1912,59,59,57.53138075313807
461,60,1,75.0,8004,1,2,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,0,12,13,2,110.0,2,4,2,2,3,3,2,544,5,0,288,832,1,0,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,5,3,2009.0,0,2,552,4,4,2,0,150,0,0,0,0,3,4,4,0,12,2009,6,5,263435,4,2767,0,0,95.20599927719552
462,70,3,60.0,7200,1,2,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,0,13,14,3,0.0,2,2,2,2,1,3,0,350,1,210,0,560,1,0,1,4,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,5,5,1971.0,1,2,576,4,4,2,256,0,0,0,0,0,3,2,4,0,4,2009,8,4,155000,2,1695,73,2,91.44542772861357
463,20,3,60.0,8281,1,2,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,0,8,8,3,0.0,3,4,1,3,3,3,4,553,1,311,0,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,3,5,1965.0,2,1,360,4,4,2,0,0,236,0,0,0,3,1,4,0,12,2009,8,4,62383,1,1728,44,44,36.101273148148145
464,70,3,74.0,11988,1,2,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,0,11,12,3,0.0,3,4,1,3,3,3,3,326,5,0,389,715,1,1,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,2,5,1939.0,2,1,240,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2008,8,4,188700,2,2375,74,13,79.45263157894736
465,20,3,60.0,8430,1,2,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,0,6,6,1,136.0,3,4,1,2,3,3,4,616,5,0,424,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,124000,2,2080,31,31,59.61538461538461
466,120,4,69.0,3072,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,0,12,13,1,18.0,2,4,2,2,3,3,5,0,5,0,1375,1375,1,0,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,4,1,2004.0,0,2,398,4,4,2,144,20,0,0,0,0,3,4,4,0,5,2006,8,4,178740,2,2789,2,2,64.08748655432055
467,20,3,85.0,10628,1,2,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,4,9,10,3,0.0,3,2,1,3,1,1,2,778,5,0,499,1277,1,4,1,4,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,3,1,1970.0,2,2,526,4,4,2,0,0,0,0,176,0,3,1,4,0,4,2007,8,4,167000,2,2554,37,37,65.3876272513704
468,70,3,79.0,9480,1,2,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,0,8,8,2,224.0,3,4,1,3,3,3,3,386,5,0,342,728,1,0,1,4,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,2,1,1942.0,2,1,312,4,4,2,168,0,0,0,0,0,3,4,4,0,6,2007,8,4,146500,2,2372,65,12,61.76222596964587
469,20,3,98.0,11428,1,2,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,0,12,13,2,248.0,2,4,2,2,3,3,5,0,5,0,1626,1626,1,0,1,4,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,866,4,4,2,0,44,0,0,0,0,3,4,4,0,5,2007,8,4,250000,2,3260,1,1,76.68711656441718
470,60,3,76.0,9291,1,2,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,0,6,6,1,120.0,2,4,2,2,3,3,2,426,5,0,406,832,1,0,1,4,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,5,1,1993.0,1,2,506,4,4,2,144,70,0,0,0,0,3,4,4,0,6,2008,8,4,187000,3,2542,15,15,73.56412273800157
471,120,3,69.0,6820,1,2,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,0,6,6,3,0.0,2,4,2,2,3,0,2,368,1,1120,0,1488,1,4,1,4,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,5,1,1985.0,1,2,528,4,4,2,0,54,0,0,140,0,3,4,4,0,6,2010,8,4,212000,3,2990,25,25,70.90301003344482
472,60,3,92.0,11952,1,2,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,5,14,10,3,0.0,3,4,1,2,3,3,5,0,5,0,808,808,1,4,1,4,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,2,1,1977.0,1,2,534,4,4,2,0,0,0,0,276,0,3,4,4,0,11,2007,8,4,190000,3,2777,30,30,68.41915736406193
473,180,4,35.0,3675,1,2,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,0,12,13,1,80.0,3,4,2,2,3,1,2,459,5,0,88,547,1,0,1,4,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,5,2,2005.0,1,2,525,4,4,2,0,28,0,0,0,0,3,4,4,0,6,2008,8,4,148000,2,1619,3,3,91.41445336627548
474,20,3,110.0,14977,1,2,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,0,12,13,1,304.0,2,4,2,0,3,1,2,1350,5,0,626,1976,1,0,1,4,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,0,1,2006.0,1,3,908,4,4,2,250,63,0,0,0,0,3,4,4,0,7,2007,6,5,440000,3,3952,1,0,111.33603238866397
475,120,3,41.0,5330,1,2,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,0,5,5,3,0.0,2,4,2,2,3,0,2,1196,5,0,298,1494,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,5,1,2000.0,1,2,499,4,4,2,96,48,0,0,0,0,3,4,4,0,8,2007,8,4,251000,3,3146,7,7,79.78385251112523
476,20,3,80.0,8480,1,2,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,0,6,6,3,0.0,3,4,1,3,3,3,2,630,5,0,340,970,1,4,1,4,970,0,0,970,1,0,1,0,2,1,3,5,6,0,5,5,1996.0,2,2,624,4,4,2,0,24,0,0,192,0,3,4,4,0,7,2007,8,4,132500,2,1940,44,44,68.29896907216495
477,20,3,75.0,13125,1,2,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,0,12,13,1,215.0,3,4,2,2,3,1,2,994,5,0,484,1478,1,0,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,4,1,1997.0,0,2,508,4,4,2,140,39,0,0,0,0,3,4,4,0,4,2008,8,4,208900,3,2971,11,10,70.3130259171996
478,60,3,105.0,13693,1,2,3,3,0,4,0,16,2,2,0,5,9,5,2006,2006,3,0,12,13,1,772.0,0,4,2,2,3,0,5,0,5,0,2153,2153,1,0,1,4,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,2,3,2006.0,0,3,694,4,4,2,414,84,0,0,0,0,3,4,4,0,3,2007,8,4,380000,3,4796,1,1,79.23269391159299
479,20,3,79.0,10637,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,0,12,13,2,336.0,2,4,2,0,3,1,2,1288,5,0,417,1705,1,0,1,4,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,2,1,2007.0,1,3,826,4,4,2,208,44,0,0,0,0,3,4,4,0,9,2009,8,4,297000,3,3423,2,1,86.76599474145486
480,30,4,50.0,5925,1,2,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,0,11,12,0,435.0,3,4,0,1,3,3,4,168,5,0,739,907,1,4,1,4,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,5,5,1995.0,2,2,672,4,4,2,0,72,0,0,0,0,3,2,4,0,3,2007,8,2,89471,1,2038,70,7,43.90137389597645
481,20,3,98.0,16033,1,2,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,0,12,13,1,378.0,2,4,2,0,3,1,2,1261,5,0,572,1833,1,0,1,4,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,3,772,4,4,2,519,112,0,0,0,0,3,4,4,0,3,2006,8,4,326000,3,3683,2,1,88.51479771925061
482,20,3,72.0,11846,1,2,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,0,12,13,1,562.0,2,4,2,0,3,1,2,1567,5,0,225,1792,1,0,1,4,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,2,1,2003.0,0,3,874,4,4,2,206,49,0,0,0,0,3,4,4,0,8,2006,8,4,374000,3,3584,3,2,104.35267857142857
483,70,4,50.0,2500,1,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,0,11,12,3,0.0,2,4,2,3,3,3,0,299,5,0,611,910,1,0,1,4,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,2,1,1915.0,2,1,164,1,1,2,0,0,0,0,0,0,3,4,4,0,6,2009,8,4,155000,3,2736,94,4,56.65204678362573
484,120,4,32.0,4500,1,2,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,0,12,13,1,116.0,3,4,2,0,3,3,2,897,5,0,319,1216,1,0,1,4,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,5,1,1998.0,2,2,402,4,4,2,0,125,0,0,0,0,3,4,4,0,5,2006,8,4,164000,3,2432,8,8,67.4342105263158
485,20,3,69.0,7758,1,2,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,0,6,10,3,0.0,3,2,1,3,3,3,0,588,5,0,411,999,1,2,1,4,999,0,0,999,1,0,1,0,3,1,2,6,6,0,5,5,1963.0,2,1,264,4,4,2,0,132,0,0,0,0,3,4,4,0,3,2007,8,4,132500,2,1998,45,6,66.31631631631632
486,20,3,80.0,9600,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,0,8,8,3,0.0,2,4,1,3,3,3,0,607,5,0,506,1113,1,2,1,4,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,2,1,1950.0,2,1,264,4,4,2,0,80,120,0,0,0,3,4,4,0,7,2009,8,4,147000,1,2226,59,2,66.0377358490566
487,20,3,79.0,10289,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,0,8,8,1,168.0,3,4,1,3,3,3,0,836,5,0,237,1073,1,4,1,4,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,5,1,1965.0,1,2,515,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2007,8,4,156000,3,2146,42,42,72.69338303821063
488,20,3,70.0,12243,1,2,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,0,9,10,3,0.0,3,4,1,2,3,0,0,998,5,0,486,1484,1,2,1,4,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,4,1,1971.0,2,2,487,4,4,2,224,0,0,0,180,0,3,4,4,0,2,2007,8,4,175000,2,2968,36,36,58.9622641509434
489,190,3,60.0,10800,1,2,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,0,13,14,3,0.0,3,1,1,3,0,3,1,664,5,0,290,954,1,4,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,2,1,1970.0,2,2,520,4,1,0,142,0,0,0,0,0,3,4,4,0,5,2006,3,4,160000,2,3368,106,36,47.50593824228029
490,180,4,21.0,1526,1,2,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,0,5,5,3,0.0,3,2,1,2,3,0,2,515,5,0,115,630,1,4,1,4,630,0,0,630,1,0,1,0,1,1,2,3,6,0,5,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2009,8,4,86000,2,1260,39,7,68.25396825396825
491,160,4,69.0,2665,1,2,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,0,5,5,3,0.0,3,4,2,2,3,2,5,0,5,0,264,264,1,4,1,4,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,2,3,1976.0,0,1,336,4,4,2,141,24,0,0,0,0,3,4,4,0,6,2008,8,4,115000,2,1568,32,32,73.34183673469387
492,50,3,79.0,9490,1,2,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,1,403,4,165,238,806,1,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,4,1,1941.0,2,1,240,4,4,2,0,0,32,0,0,0,3,2,4,0,8,2006,8,4,133000,2,2384,65,56,55.788590604026844
493,60,3,105.0,15578,1,2,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,0,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,728,728,1,2,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,5,1,2006.0,1,2,429,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2006,6,5,172785,3,2184,0,0,79.11401098901099
494,20,3,70.0,7931,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1960,1960,1,0,3,14,3,0.0,3,4,1,3,3,3,1,374,3,532,363,1269,1,4,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,1,5,1964.0,2,1,308,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2008,8,4,155000,2,2538,48,48,61.07171000788022
